"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
1029,"F","zO",7,836.2134831,788,0.942343092912992,100,16,"C","zED",0.417227456,0.390309556,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,120,16,"T","zEFD",0.417227456,0.390309556,0.894736842,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,140,16,"T","ND",0.417227456,0.390309556,0.566666667,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,160,16,"T","zFD",0.417227456,0.390309556,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,5,17,"T","zED",0.341517857,0.424107143,0.99009901,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,25,17,"C","zEFD",0.341517857,0.424107143,0,0,0.698019802
1029,"F","zO",7,836.2134831,788,0.942343092912992,45,17,"T","ND",0.341517857,0.424107143,0.702185792,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,65,17,"C","zFD",0.341517857,0.424107143,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,85,17,"C","zED",0.341517857,0.424107143,0.191616766,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,105,17,"T","zEFD",0.341517857,0.424107143,0.428571429,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,125,17,"C","ND",0.341517857,0.424107143,0.757352941,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,145,17,"T","zFD",0.341517857,0.424107143,0.98019802,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,23,18,"T","zFD",0.56969697,0.454545455,0.662125341,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,43,18,"T","ND",0.56969697,0.454545455,0.629807692,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,63,18,"T","zEFD",0.56969697,0.454545455,0.071782178,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,83,18,"C","zED",0.56969697,0.454545455,0.99009901,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,103,18,"C","zFD",0.56969697,0.454545455,0.284974093,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,123,18,"C","ND",0.56969697,0.454545455,0.884272997,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,143,18,"C","zEFD",0.56969697,0.454545455,0.138613861,0.561881188,0.28960396
1029,"F","zO",7,836.2134831,788,0.942343092912992,163,18,"T","zED",0.56969697,0.454545455,0.99009901,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,24,19,"T","ND",0.470512821,0.497435897,0.298507463,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,44,19,"T","zEFD",0.470512821,0.497435897,0.99009901,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,64,19,"T","zED",0.470512821,0.497435897,0.852631579,0.133333333,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,84,19,"C","zFD",0.470512821,0.497435897,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,104,19,"C","ND",0.470512821,0.497435897,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,124,19,"C","zEFD",0.470512821,0.497435897,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,144,19,"C","zED",0.470512821,0.497435897,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,164,19,"T","zFD",0.470512821,0.497435897,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,8,20,"C","ND",0.473684211,0.486215539,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,28,20,"T","zEFD",0.473684211,0.486215539,0.618811881,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,48,20,"T","zFD",0.473684211,0.486215539,0.245049505,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,68,20,"C","zED",0.473684211,0.486215539,0.988235294,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,88,20,"T","ND",0.473684211,0.486215539,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,108,20,"C","zEFD",0.473684211,0.486215539,0.415841584,0,0.574257426
1029,"F","zO",7,836.2134831,788,0.942343092912992,128,20,"C","zFD",0.473684211,0.486215539,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,148,20,"T","zED",0.473684211,0.486215539,0.983193277,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,150,10,"C","zEFD",0.232018561,0.232018561,0,0,0.979166667
1029,"F","zO",7,836.2134831,788,0.942343092912992,11,11,"T","ND",0.462184874,0.476190476,0.983263598,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,31,11,"C","zFD",0.462184874,0.476190476,0.365789474,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,51,11,"T","zED",0.462184874,0.476190476,0.207920792,0.341584158,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,71,11,"C","zEFD",0.462184874,0.476190476,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,91,11,"C","ND",0.462184874,0.476190476,0.193069307,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,111,11,"T","zFD",0.462184874,0.476190476,0.974358974,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,131,11,"C","zED",0.462184874,0.476190476,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,151,11,"T","zEFD",0.462184874,0.476190476,0.984962406,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,18,12,"C","zED",0.636363636,0.515970516,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,38,12,"C","zEFD",0.636363636,0.515970516,0,0,0.987421384
1029,"F","zO",7,836.2134831,788,0.942343092912992,58,12,"C","ND",0.636363636,0.515970516,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,78,12,"C","zFD",0.636363636,0.515970516,0,0,0.77540107
1029,"F","zO",7,836.2134831,788,0.942343092912992,98,12,"T","zED",0.636363636,0.515970516,0,0.715346535,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,118,12,"T","zEFD",0.636363636,0.515970516,0.98245614,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,138,12,"T","ND",0.636363636,0.515970516,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,158,12,"T","zFD",0.636363636,0.515970516,0.982608696,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,7,13,"C","zEFD",0.529329609,0.488826816,0,0.876237624,0.113861386
1029,"F","zO",7,836.2134831,788,0.942343092912992,27,13,"T","zED",0.529329609,0.488826816,0,0.99009901,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,47,13,"T","ND",0.529329609,0.488826816,0.989247312,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,67,13,"T","zFD",0.529329609,0.488826816,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,30,10,"T","zED",0.232018561,0.232018561,0,0.030075188,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,50,10,"C","ND",0.232018561,0.232018561,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,70,10,"T","zEFD",0.232018561,0.232018561,0.185643564,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,157,8,"T","zFD",0.36039604,0.36039604,0.952380952,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,12,9,"T","ND",0.431034483,0.320689655,0.84079602,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,32,9,"C","zFD",0.431034483,0.320689655,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,52,9,"C","zEFD",0.431034483,0.320689655,0,0,0.979899497
1029,"F","zO",7,836.2134831,788,0.942343092912992,72,9,"T","zED",0.431034483,0.320689655,0,0.396039604,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,92,9,"C","ND",0.431034483,0.320689655,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,112,9,"T","zFD",0.431034483,0.320689655,0.980676329,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,132,9,"T","zEFD",0.431034483,0.320689655,0.608974359,0.378205128,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,152,9,"C","zED",0.431034483,0.320689655,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,10,10,"T","zFD",0.232018561,0.232018561,0.547029703,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,110,10,"C","zED",0.232018561,0.232018561,0,0.304455446,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,130,10,"T","ND",0.232018561,0.232018561,0,0,0
1029,"F","zO",7,836.2134831,788,0.942343092912992,90,10,"C","zFD",0.232018561,0.232018561,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,148,3,"C","zEFD",0.282485876,0.300847458,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,108,3,"T","zFD",0.282485876,0.300847458,0.378712871,0,0.611386139
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,128,3,"C","ND",0.282485876,0.300847458,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,15,1,"T","zED",0.242682927,0.280487805,0.388613861,0.601485149,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,35,1,"C","ND",0.242682927,0.280487805,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,55,1,"T","zFD",0.242682927,0.280487805,0.982142857,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,75,1,"T","zEFD",0.242682927,0.280487805,0.564676617,0.425373134,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,95,1,"C","zED",0.242682927,0.280487805,0.232824427,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,115,1,"T","ND",0.242682927,0.280487805,0.98467433,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,135,1,"C","zFD",0.242682927,0.280487805,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,155,1,"C","zEFD",0.242682927,0.280487805,0.532178218,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,13,2,"T","zFD",0.380519481,0.337662338,0.926108374,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,33,2,"C","zEFD",0.380519481,0.337662338,0.542079208,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,53,2,"T","zED",0.380519481,0.337662338,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,73,2,"T","ND",0.380519481,0.337662338,0.502475248,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,93,2,"C","zFD",0.380519481,0.337662338,0,0,0.26980198
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,113,2,"T","zEFD",0.380519481,0.337662338,0.344059406,0.646039604,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,133,2,"C","zED",0.380519481,0.337662338,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,153,2,"C","ND",0.380519481,0.337662338,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,8,3,"T","zED",0.282485876,0.300847458,0.920792079,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,28,3,"C","zFD",0.282485876,0.300847458,0,0,0.324257426
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,48,3,"T","ND",0.282485876,0.300847458,0.922305764,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,68,3,"T","zEFD",0.282485876,0.300847458,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,88,3,"C","zED",0.282485876,0.300847458,0,0.26344086,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,72,8,"T","zEFD",0.36039604,0.36039604,0,0.97979798,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,92,8,"C","zFD",0.36039604,0.36039604,0.141463415,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,112,8,"T","ND",0.36039604,0.36039604,0.23019802,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,132,8,"T","zED",0.36039604,0.36039604,0.418316832,0.287128713,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,152,8,"C","zEFD",0.36039604,0.36039604,0.23019802,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,17,9,"C","zED",0.431034483,0.320689655,0.658415842,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,37,9,"T","zEFD",0.431034483,0.320689655,0.099009901,0,0.524752475
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,57,9,"T","zFD",0.431034483,0.320689655,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,77,9,"C","ND",0.431034483,0.320689655,0.695544554,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,97,9,"T","zED",0.431034483,0.320689655,0.989664083,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,117,9,"C","zEFD",0.431034483,0.320689655,0.485148515,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,137,9,"C","zFD",0.431034483,0.320689655,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,157,9,"T","ND",0.431034483,0.320689655,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,19,10,"C","zEFD",0.232018561,0.232018561,0,0.618811881,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,39,10,"T","ND",0.232018561,0.232018561,0.693811075,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,59,10,"C","zED",0.232018561,0.232018561,0,0.569306931,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,79,10,"C","zFD",0.232018561,0.232018561,0.608,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,99,10,"T","zEFD",0.232018561,0.232018561,0.373762376,0.616336634,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,119,10,"C","ND",0.232018561,0.232018561,0.295774648,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,139,10,"T","zED",0.232018561,0.232018561,0.984496124,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,159,10,"T","zFD",0.232018561,0.232018561,0.514851485,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,18,11,"T","zEFD",0.462184874,0.476190476,0.21039604,0.77970297,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,38,11,"C","zED",0.462184874,0.476190476,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,58,11,"T","zFD",0.462184874,0.476190476,0.927318296,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,78,11,"C","ND",0.462184874,0.476190476,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,98,11,"C","zEFD",0.462184874,0.476190476,0.153465347,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,118,11,"T","zED",0.462184874,0.476190476,0.968992248,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,138,11,"C","zFD",0.462184874,0.476190476,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,158,11,"T","ND",0.462184874,0.476190476,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,11,12,"T","zFD",0.636363636,0.515970516,0.745098039,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,31,12,"T","ND",0.636363636,0.515970516,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,51,12,"T","zEFD",0.636363636,0.515970516,0.935643564,0,0.054455446
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,71,12,"T","zED",0.636363636,0.515970516,0.897172237,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,91,12,"C","zFD",0.636363636,0.515970516,0,0,0.069135802
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,111,12,"C","ND",0.636363636,0.515970516,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,131,12,"C","zEFD",0.636363636,0.515970516,0,0.178217822,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,151,12,"C","zED",0.636363636,0.515970516,0.492574257,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,22,13,"C","zFD",0.529329609,0.488826816,0.118811881,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,42,13,"C","ND",0.529329609,0.488826816,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,62,13,"C","zED",0.529329609,0.488826816,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,82,13,"T","zEFD",0.529329609,0.488826816,0.982673267,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,102,13,"T","zFD",0.529329609,0.488826816,0.26848249,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,122,13,"T","ND",0.529329609,0.488826816,0.985347985,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,142,13,"T","zED",0.529329609,0.488826816,0.903465347,0.086633663,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,162,13,"C","zEFD",0.529329609,0.488826816,0,0.497474747,0.492424242
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,23,14,"C","zFD",0.565749235,0.565749235,0,0,0.31122449
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,43,14,"C","zEFD",0.565749235,0.565749235,0,0,0.462871287
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,63,14,"C","zED",0.565749235,0.565749235,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,83,14,"C","ND",0.565749235,0.565749235,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,103,14,"T","zFD",0.565749235,0.565749235,0,0,0.87109375
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,123,14,"T","zEFD",0.565749235,0.565749235,0.979848866,0,0.010075567
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,143,14,"T","zED",0.565749235,0.565749235,0.952941176,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,163,14,"T","ND",0.565749235,0.565749235,0.982532751,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,20,15,"T","zFD",0.478571429,0.471428571,0.743295019,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,40,15,"C","ND",0.478571429,0.471428571,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,60,15,"C","zED",0.478571429,0.471428571,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,100,15,"C","zFD",0.478571429,0.471428571,0.620618557,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,120,15,"T","ND",0.478571429,0.471428571,0.690553746,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,160,15,"C","zEFD",0.478571429,0.471428571,0.402298851,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,9,16,"T","zFD",0.417227456,0.390309556,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,29,16,"T","ND",0.417227456,0.390309556,0.37745098,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,49,16,"T","zEFD",0.417227456,0.390309556,0.465373961,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,69,16,"C","zED",0.417227456,0.390309556,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,89,16,"C","zFD",0.417227456,0.390309556,0,0,0.529220779
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,109,16,"C","ND",0.417227456,0.390309556,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,129,16,"C","zEFD",0.417227456,0.390309556,0,0,0.661585366
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,149,16,"T","zED",0.417227456,0.390309556,0.653465347,0.336633663,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,24,17,"T","zFD",0.341517857,0.424107143,0,0,0.719298246
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,44,17,"C","ND",0.341517857,0.424107143,0.425742574,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,64,17,"T","zEFD",0.341517857,0.424107143,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,84,17,"C","zED",0.341517857,0.424107143,0,0.594059406,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,104,17,"C","zFD",0.341517857,0.424107143,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,124,17,"T","ND",0.341517857,0.424107143,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,144,17,"C","zEFD",0.341517857,0.424107143,0,0.346534653,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,164,17,"T","zED",0.341517857,0.424107143,0.652985075,0.332089552,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,6,18,"T","zED",0.56969697,0.454545455,0.400510204,0.229591837,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,26,18,"C","zEFD",0.56969697,0.454545455,0,0,0.047029703
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,46,18,"C","ND",0.56969697,0.454545455,0.142857143,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,66,18,"C","zFD",0.56969697,0.454545455,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,86,18,"C","zED",0.56969697,0.454545455,0.631188119,0.158415842,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,106,18,"T","zEFD",0.56969697,0.454545455,0,0.976744186,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,126,18,"T","ND",0.56969697,0.454545455,0.984496124,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,146,18,"T","zFD",0.56969697,0.454545455,0,0,0.802631579
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,5,19,"T","zFD",0.470512821,0.497435897,0,0,0.564356436
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,25,19,"C","zED",0.470512821,0.497435897,0.319306931,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,45,19,"C","zEFD",0.470512821,0.497435897,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,7,4,"C","zEFD",0.307228916,0.303614458,0,0,0.262376238
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,27,4,"C","ND",0.307228916,0.303614458,0.547029703,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,47,4,"C","zED",0.307228916,0.303614458,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,67,4,"T","zFD",0.307228916,0.303614458,0.777777778,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,87,4,"T","zEFD",0.307228916,0.303614458,0.881188119,0.108910891,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,107,4,"T","ND",0.307228916,0.303614458,0.492063492,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,127,4,"T","zED",0.307228916,0.303614458,0,0.955445545,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,147,4,"C","zFD",0.307228916,0.303614458,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,14,5,"T","zFD",0.294520548,0.294520548,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,34,5,"C","ND",0.294520548,0.294520548,0.188118812,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,54,5,"T","zED",0.294520548,0.294520548,0.891089109,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,74,5,"C","zEFD",0.294520548,0.294520548,0,0,0.594059406
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,94,5,"C","zFD",0.294520548,0.294520548,0,0,0.526315789
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,114,5,"T","ND",0.294520548,0.294520548,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,134,5,"C","zED",0.294520548,0.294520548,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,154,5,"T","zEFD",0.294520548,0.294520548,0.962871287,0,0.027227723
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,16,6,"T","zFD",0.425,0.425,0.698019802,0,0.292079208
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,36,6,"C","ND",0.425,0.425,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,56,6,"C","zEFD",0.425,0.425,0.524752475,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,76,6,"C","zED",0.425,0.425,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,96,6,"C","zFD",0.425,0.425,0,0,0.419753086
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,116,6,"T","ND",0.425,0.425,0.665,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,136,6,"T","zEFD",0.425,0.425,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,156,6,"T","zED",0.425,0.425,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,10,7,"T","ND",0.360759494,0.360759494,0.858910891,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,30,7,"T","zFD",0.360759494,0.360759494,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,50,7,"T","zED",0.360759494,0.360759494,0.99009901,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,70,7,"T","zEFD",0.360759494,0.360759494,0.987623762,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,90,7,"C","ND",0.360759494,0.360759494,0.665841584,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,110,7,"C","zFD",0.360759494,0.360759494,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,130,7,"C","zED",0.360759494,0.360759494,0,0.123762376,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,150,7,"C","zEFD",0.360759494,0.360759494,0,0,0.658415842
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,12,8,"T","zFD",0.36039604,0.36039604,0.635964912,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,32,8,"C","ND",0.36039604,0.36039604,0.569306931,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,52,8,"C","zED",0.36039604,0.36039604,0.024752475,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,61,20,"C","zEFD",0.473684211,0.486215539,0,0.368811881,0.53960396
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,81,20,"T","ND",0.473684211,0.486215539,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,101,20,"C","zED",0.473684211,0.486215539,0,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,121,20,"T","zFD",0.473684211,0.486215539,0.246031746,0,0
1030,"F","zO",14,572.1847826,577.2608696,1.00887141209337,141,20,"T","zEFD",0.473684211,0.486215539,0.023364486,0.957943925,0
