"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Click.RT"
23,"F","Y",12,853.1443,820.587,0.961838460387065,40,6,"C","zED",0.425,0.425,1860
23,"F","Y",12,853.1443,820.587,0.961838460387065,74,20,"C","zFD",0.473684211,0.486215539,878
23,"F","Y",12,853.1443,820.587,0.961838460387065,83,4,"T","ND",0.307228916,0.303614458,1530
23,"F","Y",12,853.1443,820.587,0.961838460387065,103,4,"T","zEFD",0.307228916,0.303614458,494
23,"F","Y",12,853.1443,820.587,0.961838460387065,123,4,"T","zED",0.307228916,0.303614458,1232
23,"F","Y",12,853.1443,820.587,0.961838460387065,21,3,"T","zED",0.282485876,0.300847458,1495
23,"F","Y",12,853.1443,820.587,0.961838460387065,28,17,"T","zED",0.341517857,0.424107143,1021
23,"F","Y",12,853.1443,820.587,0.961838460387065,160,6,"T","zEFD",0.425,0.425,994
23,"F","Y",12,853.1443,820.587,0.961838460387065,56,7,"C","ND",0.360759494,0.360759494,692
23,"F","Y",12,853.1443,820.587,0.961838460387065,96,7,"T","zFD",0.360759494,0.360759494,770
23,"F","Y",12,853.1443,820.587,0.961838460387065,30,2,"C","zED",0.380519481,0.337662338,924
23,"F","Y",12,853.1443,820.587,0.961838460387065,50,2,"C","ND",0.380519481,0.337662338,797
23,"F","Y",12,853.1443,820.587,0.961838460387065,34,20,"T","zED",0.473684211,0.486215539,696
23,"F","Y",12,853.1443,820.587,0.961838460387065,54,20,"C","ND",0.473684211,0.486215539,1299
23,"F","Y",12,853.1443,820.587,0.961838460387065,63,4,"C","zFD",0.307228916,0.303614458,712
23,"F","Y",12,853.1443,820.587,0.961838460387065,60,6,"T","ND",0.425,0.425,1277
23,"F","Y",12,853.1443,820.587,0.961838460387065,110,2,"T","zED",0.380519481,0.337662338,1040
23,"F","Y",12,853.1443,820.587,0.961838460387065,130,2,"T","ND",0.380519481,0.337662338,496
23,"F","Y",12,853.1443,820.587,0.961838460387065,8,17,"T","ND",0.341517857,0.424107143,1899
23,"F","Y",12,853.1443,820.587,0.961838460387065,163,4,"C","ND",0.307228916,0.303614458,844
23,"F","Y",12,853.1443,820.587,0.961838460387065,48,17,"C","zFD",0.341517857,0.424107143,859
23,"F","Y",12,853.1443,820.587,0.961838460387065,68,17,"C","zEFD",0.341517857,0.424107143,588
23,"F","Y",12,853.1443,820.587,0.961838460387065,138,9,"T","zEFD",0.431034483,0.320689655,722
23,"F","Y",12,853.1443,820.587,0.961838460387065,158,9,"C","zED",0.431034483,0.320689655,1030
23,"F","Y",12,853.1443,820.587,0.961838460387065,161,3,"C","zEFD",0.282485876,0.300847458,1182
23,"F","Y",12,853.1443,820.587,0.961838460387065,23,4,"C","zEFD",0.307228916,0.303614458,685
23,"F","Y",12,853.1443,820.587,0.961838460387065,43,4,"C","zED",0.307228916,0.303614458,358
23,"F","Y",12,853.1443,820.587,0.961838460387065,70,2,"T","zEFD",0.380519481,0.337662338,885
23,"F","Y",12,853.1443,820.587,0.961838460387065,90,2,"C","zFD",0.380519481,0.337662338,764
23,"F","Y",12,853.1443,820.587,0.961838460387065,91,10,"C","ND",0.232018561,0.232018561,653
23,"F","Y",12,853.1443,820.587,0.961838460387065,111,10,"T","zEFD",0.232018561,0.232018561,653
23,"F","Y",12,853.1443,820.587,0.961838460387065,131,10,"C","zFD",0.232018561,0.232018561,1296
23,"F","Y",12,853.1443,820.587,0.961838460387065,52,11,"T","ND",0.462184874,0.476190476,1091
23,"F","Y",12,853.1443,820.587,0.961838460387065,24,5,"T","zFD",0.294520548,0.294520548,1001
23,"F","Y",12,853.1443,820.587,0.961838460387065,44,5,"T","ND",0.294520548,0.294520548,438
23,"F","Y",12,853.1443,820.587,0.961838460387065,84,5,"C","zEFD",0.294520548,0.294520548,1127
23,"F","Y",12,853.1443,820.587,0.961838460387065,51,10,"T","zFD",0.232018561,0.232018561,1455
23,"F","Y",12,853.1443,820.587,0.961838460387065,116,7,"T","zED",0.360759494,0.360759494,717
23,"F","Y",12,853.1443,820.587,0.961838460387065,156,7,"C","zEFD",0.360759494,0.360759494,928
23,"F","Y",12,853.1443,820.587,0.961838460387065,19,8,"C","ND",0.36039604,0.36039604,2597
23,"F","Y",12,853.1443,820.587,0.961838460387065,64,5,"C","zED",0.294520548,0.294520548,967
23,"F","Y",12,853.1443,820.587,0.961838460387065,71,10,"C","zED",0.232018561,0.232018561,1031
23,"F","Y",12,853.1443,820.587,0.961838460387065,59,8,"C","zFD",0.36039604,0.36039604,1852
23,"F","Y",12,853.1443,820.587,0.961838460387065,159,8,"C","zED",0.36039604,0.36039604,1611
23,"F","Y",12,853.1443,820.587,0.961838460387065,31,10,"C","zEFD",0.232018561,0.232018561,1879
23,"F","Y",12,853.1443,820.587,0.961838460387065,136,7,"T","ND",0.360759494,0.360759494,1215
23,"F","Y",12,853.1443,820.587,0.961838460387065,151,10,"T","zED",0.232018561,0.232018561,853
23,"F","Y",12,853.1443,820.587,0.961838460387065,12,11,"C","zEFD",0.462184874,0.476190476,770
23,"F","Y",12,853.1443,820.587,0.961838460387065,32,11,"C","zFD",0.462184874,0.476190476,542
23,"F","Y",12,853.1443,820.587,0.961838460387065,39,8,"C","zEFD",0.36039604,0.36039604,3221
23,"F","Y",12,853.1443,820.587,0.961838460387065,11,10,"T","ND",0.232018561,0.232018561,1778
25,"F","Y",17,687.6979,818.1789,1.18973592910492,85,17,"C","zED",0.341517857,0.424107143,1099
25,"F","Y",17,687.6979,818.1789,1.18973592910492,65,17,"C","zFD",0.341517857,0.424107143,808
25,"F","Y",17,687.6979,818.1789,1.18973592910492,147,13,"C","zFD",0.529329609,0.488826816,1234
25,"F","Y",17,687.6979,818.1789,1.18973592910492,90,10,"C","zFD",0.232018561,0.232018561,1967
25,"F","Y",17,687.6979,818.1789,1.18973592910492,131,11,"C","zED",0.462184874,0.476190476,727
25,"F","Y",17,687.6979,818.1789,1.18973592910492,151,11,"T","zEFD",0.462184874,0.476190476,873
25,"F","Y",17,687.6979,818.1789,1.18973592910492,70,10,"T","zEFD",0.232018561,0.232018561,742
25,"F","Y",17,687.6979,818.1789,1.18973592910492,82,4,"T","zEFD",0.307228916,0.303614458,1543
25,"F","Y",17,687.6979,818.1789,1.18973592910492,6,14,"T","ND",0.565749235,0.565749235,7853
25,"F","Y",17,687.6979,818.1789,1.18973592910492,26,14,"T","zED",0.565749235,0.565749235,2725
25,"F","Y",17,687.6979,818.1789,1.18973592910492,62,4,"T","ND",0.307228916,0.303614458,3513
25,"F","Y",17,687.6979,818.1789,1.18973592910492,38,12,"C","zEFD",0.636363636,0.515970516,1163
25,"F","Y",17,687.6979,818.1789,1.18973592910492,66,14,"T","zFD",0.565749235,0.565749235,1042
25,"F","Y",17,687.6979,818.1789,1.18973592910492,110,10,"C","zED",0.232018561,0.232018561,1145
25,"F","Y",17,687.6979,818.1789,1.18973592910492,130,10,"T","ND",0.232018561,0.232018561,825
25,"F","Y",17,687.6979,818.1789,1.18973592910492,91,11,"C","ND",0.462184874,0.476190476,705
25,"F","Y",17,687.6979,818.1789,1.18973592910492,111,11,"T","zFD",0.462184874,0.476190476,843
25,"F","Y",17,687.6979,818.1789,1.18973592910492,25,17,"C","zEFD",0.341517857,0.424107143,1607
25,"F","Y",17,687.6979,818.1789,1.18973592910492,45,17,"T","ND",0.341517857,0.424107143,1915
25,"F","Y",17,687.6979,818.1789,1.18973592910492,87,13,"T","zEFD",0.529329609,0.488826816,1136
25,"F","Y",17,687.6979,818.1789,1.18973592910492,127,13,"C","ND",0.529329609,0.488826816,3498
25,"F","Y",17,687.6979,818.1789,1.18973592910492,102,4,"T","zFD",0.307228916,0.303614458,763
25,"F","Y",17,687.6979,818.1789,1.18973592910492,125,17,"C","ND",0.341517857,0.424107143,891
25,"F","Y",17,687.6979,818.1789,1.18973592910492,18,12,"C","zED",0.636363636,0.515970516,1316
25,"F","Y",17,687.6979,818.1789,1.18973592910492,46,14,"T","zEFD",0.565749235,0.565749235,1453
25,"F","Y",17,687.6979,818.1789,1.18973592910492,101,3,"T","zEFD",0.282485876,0.300847458,1730
25,"F","Y",17,687.6979,818.1789,1.18973592910492,20,16,"T","zED",0.417227456,0.390309556,1578
25,"F","Y",17,687.6979,818.1789,1.18973592910492,120,16,"T","zEFD",0.417227456,0.390309556,862
25,"F","Y",17,687.6979,818.1789,1.18973592910492,150,10,"C","zEFD",0.232018561,0.232018561,1127
25,"F","Y",17,687.6979,818.1789,1.18973592910492,71,11,"C","zEFD",0.462184874,0.476190476,1426
25,"F","Y",17,687.6979,818.1789,1.18973592910492,51,11,"T","zED",0.462184874,0.476190476,1344
25,"F","Y",17,687.6979,818.1789,1.18973592910492,42,4,"T","zED",0.307228916,0.303614458,4297
25,"F","Y",17,687.6979,818.1789,1.18973592910492,158,12,"T","zFD",0.636363636,0.515970516,531
25,"F","Y",17,687.6979,818.1789,1.18973592910492,73,6,"C","zFD",0.425,0.425,1063
25,"F","Y",17,687.6979,818.1789,1.18973592910492,34,1,"C","zFD",0.242682927,0.280487805,1085
25,"F","Y",17,687.6979,818.1789,1.18973592910492,54,1,"T","ND",0.242682927,0.280487805,1536
25,"F","Y",17,687.6979,818.1789,1.18973592910492,74,1,"C","zED",0.242682927,0.280487805,1068
25,"F","Y",17,687.6979,818.1789,1.18973592910492,50,10,"C","ND",0.232018561,0.232018561,2518
25,"F","Y",17,687.6979,818.1789,1.18973592910492,23,18,"T","zFD",0.56969697,0.454545455,1220
25,"F","Y",17,687.6979,818.1789,1.18973592910492,43,18,"T","ND",0.56969697,0.454545455,987
25,"F","Y",17,687.6979,818.1789,1.18973592910492,58,12,"C","ND",0.636363636,0.515970516,986
25,"F","Y",17,687.6979,818.1789,1.18973592910492,140,16,"T","ND",0.417227456,0.390309556,1177
25,"F","Y",17,687.6979,818.1789,1.18973592910492,160,16,"T","zFD",0.417227456,0.390309556,934
25,"F","Y",17,687.6979,818.1789,1.18973592910492,11,11,"T","ND",0.462184874,0.476190476,1446
25,"F","Y",17,687.6979,818.1789,1.18973592910492,31,11,"C","zFD",0.462184874,0.476190476,1064
25,"F","Y",17,687.6979,818.1789,1.18973592910492,146,14,"C","zFD",0.565749235,0.565749235,458
25,"F","Y",17,687.6979,818.1789,1.18973592910492,9,15,"C","zEFD",0.478571429,0.471428571,1709
25,"F","Y",17,687.6979,818.1789,1.18973592910492,93,6,"C","zED",0.425,0.425,741
25,"F","Y",17,687.6979,818.1789,1.18973592910492,113,6,"C","zEFD",0.425,0.425,1058
25,"F","Y",17,687.6979,818.1789,1.18973592910492,14,1,"C","zEFD",0.242682927,0.280487805,1685
25,"F","Y",17,687.6979,818.1789,1.18973592910492,145,17,"T","zFD",0.341517857,0.424107143,1130
25,"F","Y",17,687.6979,818.1789,1.18973592910492,48,20,"T","zFD",0.473684211,0.486215539,2057
25,"F","Y",17,687.6979,818.1789,1.18973592910492,94,1,"T","zEFD",0.242682927,0.280487805,906
25,"F","Y",17,687.6979,818.1789,1.18973592910492,114,1,"T","zFD",0.242682927,0.280487805,897
25,"F","Y",17,687.6979,818.1789,1.18973592910492,134,1,"C","ND",0.242682927,0.280487805,706
25,"F","Y",17,687.6979,818.1789,1.18973592910492,86,14,"C","ND",0.565749235,0.565749235,1124
25,"F","Y",17,687.6979,818.1789,1.18973592910492,106,14,"C","zED",0.565749235,0.565749235,741
25,"F","Y",17,687.6979,818.1789,1.18973592910492,126,14,"C","zEFD",0.565749235,0.565749235,577
25,"F","Y",17,687.6979,818.1789,1.18973592910492,22,4,"C","zFD",0.307228916,0.303614458,765
25,"F","Y",17,687.6979,818.1789,1.18973592910492,33,6,"T","zEFD",0.425,0.425,1198
25,"F","Y",17,687.6979,818.1789,1.18973592910492,53,6,"T","ND",0.425,0.425,866
25,"F","Y",17,687.6979,818.1789,1.18973592910492,13,6,"T","zED",0.425,0.425,1225
25,"F","Y",17,687.6979,818.1789,1.18973592910492,44,19,"T","zEFD",0.470512821,0.497435897,2301
25,"F","Y",17,687.6979,818.1789,1.18973592910492,8,20,"C","ND",0.473684211,0.486215539,2951
25,"F","Y",17,687.6979,818.1789,1.18973592910492,30,10,"T","zED",0.232018561,0.232018561,741
25,"F","Y",17,687.6979,818.1789,1.18973592910492,10,10,"T","zFD",0.232018561,0.232018561,2550
25,"F","Y",17,687.6979,818.1789,1.18973592910492,149,15,"T","zFD",0.478571429,0.471428571,2154
25,"F","Y",17,687.6979,818.1789,1.18973592910492,81,3,"C","zED",0.282485876,0.300847458,475
25,"F","Y",17,687.6979,818.1789,1.18973592910492,121,3,"T","ND",0.282485876,0.300847458,1129
25,"F","Y",17,687.6979,818.1789,1.18973592910492,141,3,"C","zFD",0.282485876,0.300847458,1004
25,"F","Y",17,687.6979,818.1789,1.18973592910492,161,3,"T","zED",0.282485876,0.300847458,1652
25,"F","Y",17,687.6979,818.1789,1.18973592910492,138,12,"T","ND",0.636363636,0.515970516,949
25,"F","Y",17,687.6979,818.1789,1.18973592910492,56,2,"T","zEFD",0.380519481,0.337662338,744
25,"F","Y",17,687.6979,818.1789,1.18973592910492,76,2,"C","zFD",0.380519481,0.337662338,980
25,"F","Y",17,687.6979,818.1789,1.18973592910492,96,2,"T","ND",0.380519481,0.337662338,956
25,"F","Y",17,687.6979,818.1789,1.18973592910492,29,15,"T","zED",0.478571429,0.471428571,3616
25,"F","Y",17,687.6979,818.1789,1.18973592910492,64,19,"T","zED",0.470512821,0.497435897,1116
25,"F","Y",17,687.6979,818.1789,1.18973592910492,122,4,"C","zED",0.307228916,0.303614458,926
25,"F","Y",17,687.6979,818.1789,1.18973592910492,142,4,"C","ND",0.307228916,0.303614458,772
25,"F","Y",17,687.6979,818.1789,1.18973592910492,162,4,"C","zEFD",0.307228916,0.303614458,2168
25,"F","Y",17,687.6979,818.1789,1.18973592910492,63,18,"T","zEFD",0.56969697,0.454545455,1002
25,"F","Y",17,687.6979,818.1789,1.18973592910492,78,12,"C","zFD",0.636363636,0.515970516,896
25,"F","Y",17,687.6979,818.1789,1.18973592910492,98,12,"T","zED",0.636363636,0.515970516,1935
25,"F","Y",17,687.6979,818.1789,1.18973592910492,118,12,"T","zEFD",0.636363636,0.515970516,759
25,"F","Y",17,687.6979,818.1789,1.18973592910492,36,2,"C","zED",0.380519481,0.337662338,943
25,"F","Y",17,687.6979,818.1789,1.18973592910492,123,18,"C","ND",0.56969697,0.454545455,596
25,"F","Y",17,687.6979,818.1789,1.18973592910492,143,18,"C","zEFD",0.56969697,0.454545455,1180
25,"F","Y",17,687.6979,818.1789,1.18973592910492,163,18,"T","zED",0.56969697,0.454545455,806
25,"F","Y",17,687.6979,818.1789,1.18973592910492,24,19,"T","ND",0.470512821,0.497435897,2936
25,"F","Y",17,687.6979,818.1789,1.18973592910492,69,15,"C","zFD",0.478571429,0.471428571,892
25,"F","Y",17,687.6979,818.1789,1.18973592910492,133,6,"C","ND",0.425,0.425,421
25,"F","Y",17,687.6979,818.1789,1.18973592910492,153,6,"T","zFD",0.425,0.425,375
25,"F","Y",17,687.6979,818.1789,1.18973592910492,59,7,"C","zFD",0.360759494,0.360759494,3319
25,"F","Y",17,687.6979,818.1789,1.18973592910492,79,7,"C","ND",0.360759494,0.360759494,1585
25,"F","Y",17,687.6979,818.1789,1.18973592910492,99,7,"T","zEFD",0.360759494,0.360759494,2767
25,"F","Y",17,687.6979,818.1789,1.18973592910492,154,1,"T","zED",0.242682927,0.280487805,766
25,"F","Y",17,687.6979,818.1789,1.18973592910492,16,2,"C","ND",0.380519481,0.337662338,1527
25,"F","Y",17,687.6979,818.1789,1.18973592910492,103,18,"C","zFD",0.56969697,0.454545455,737
25,"F","Y",17,687.6979,818.1789,1.18973592910492,159,7,"T","ND",0.360759494,0.360759494,1091
25,"F","Y",17,687.6979,818.1789,1.18973592910492,12,9,"T","ND",0.431034483,0.320689655,681
25,"F","Y",17,687.6979,818.1789,1.18973592910492,32,9,"C","zFD",0.431034483,0.320689655,1765
25,"F","Y",17,687.6979,818.1789,1.18973592910492,52,9,"C","zEFD",0.431034483,0.320689655,745
25,"F","Y",17,687.6979,818.1789,1.18973592910492,116,2,"T","zED",0.380519481,0.337662338,1082
25,"F","Y",17,687.6979,818.1789,1.18973592910492,89,15,"T","zEFD",0.478571429,0.471428571,2311
25,"F","Y",17,687.6979,818.1789,1.18973592910492,109,15,"C","zED",0.478571429,0.471428571,927
25,"F","Y",17,687.6979,818.1789,1.18973592910492,129,15,"C","ND",0.478571429,0.471428571,173
25,"F","Y",17,687.6979,818.1789,1.18973592910492,61,3,"T","zFD",0.282485876,0.300847458,2557
25,"F","Y",17,687.6979,818.1789,1.18973592910492,15,5,"T","zEFD",0.294520548,0.294520548,1358
25,"F","Y",17,687.6979,818.1789,1.18973592910492,83,18,"C","zED",0.56969697,0.454545455,1430
25,"F","Y",17,687.6979,818.1789,1.18973592910492,55,5,"T","ND",0.294520548,0.294520548,699
25,"F","Y",17,687.6979,818.1789,1.18973592910492,139,7,"T","zFD",0.360759494,0.360759494,1305
25,"F","Y",17,687.6979,818.1789,1.18973592910492,75,5,"C","zFD",0.294520548,0.294520548,694
25,"F","Y",17,687.6979,818.1789,1.18973592910492,95,5,"C","zEFD",0.294520548,0.294520548,1172
25,"F","Y",17,687.6979,818.1789,1.18973592910492,115,5,"T","zED",0.294520548,0.294520548,1026
25,"F","Y",17,687.6979,818.1789,1.18973592910492,135,5,"C","ND",0.294520548,0.294520548,845
25,"F","Y",17,687.6979,818.1789,1.18973592910492,155,5,"T","zFD",0.294520548,0.294520548,654
25,"F","Y",17,687.6979,818.1789,1.18973592910492,136,2,"C","zEFD",0.380519481,0.337662338,1299
25,"F","Y",17,687.6979,818.1789,1.18973592910492,104,19,"C","ND",0.470512821,0.497435897,4132
25,"F","Y",17,687.6979,818.1789,1.18973592910492,21,3,"C","zEFD",0.282485876,0.300847458,1313
25,"F","Y",17,687.6979,818.1789,1.18973592910492,41,3,"C","ND",0.282485876,0.300847458,553
25,"F","Y",17,687.6979,818.1789,1.18973592910492,152,9,"C","zED",0.431034483,0.320689655,782
25,"F","Y",17,687.6979,818.1789,1.18973592910492,68,20,"C","zED",0.473684211,0.486215539,1651
25,"F","Y",17,687.6979,818.1789,1.18973592910492,119,7,"T","zED",0.360759494,0.360759494,750
25,"F","Y",17,687.6979,818.1789,1.18973592910492,35,5,"C","zED",0.294520548,0.294520548,1658
25,"F","Y",17,687.6979,818.1789,1.18973592910492,108,20,"C","zEFD",0.473684211,0.486215539,1168
25,"F","Y",17,687.6979,818.1789,1.18973592910492,128,20,"C","zFD",0.473684211,0.486215539,613
25,"F","Y",17,687.6979,818.1789,1.18973592910492,148,20,"T","zED",0.473684211,0.486215539,3100
25,"F","Y",17,687.6979,818.1789,1.18973592910492,112,9,"T","zFD",0.431034483,0.320689655,485
25,"F","Y",17,687.6979,818.1789,1.18973592910492,132,9,"T","zEFD",0.431034483,0.320689655,828
25,"F","Y",17,687.6979,818.1789,1.18973592910492,72,9,"T","zED",0.431034483,0.320689655,936
25,"F","Y",17,687.6979,818.1789,1.18973592910492,156,2,"T","zFD",0.380519481,0.337662338,360
25,"F","Y",17,687.6979,818.1789,1.18973592910492,92,9,"C","ND",0.431034483,0.320689655,1186
25,"F","Y",17,687.6979,818.1789,1.18973592910492,88,20,"T","ND",0.473684211,0.486215539,2083
27,"F","Y",16,725.4333,678.4839,0.935280886609424,66,19,"C","zFD",0.470512821,0.497435897,517
27,"F","Y",16,725.4333,678.4839,0.935280886609424,86,19,"C","zED",0.470512821,0.497435897,725
27,"F","Y",16,725.4333,678.4839,0.935280886609424,154,20,"T","zFD",0.473684211,0.486215539,657
27,"F","Y",16,725.4333,678.4839,0.935280886609424,84,5,"C","zEFD",0.294520548,0.294520548,1393
27,"F","Y",16,725.4333,678.4839,0.935280886609424,94,20,"C","zEFD",0.473684211,0.486215539,877
27,"F","Y",16,725.4333,678.4839,0.935280886609424,114,20,"C","zED",0.473684211,0.486215539,820
27,"F","Y",16,725.4333,678.4839,0.935280886609424,106,19,"T","ND",0.470512821,0.497435897,2724
27,"F","Y",16,725.4333,678.4839,0.935280886609424,64,5,"C","zED",0.294520548,0.294520548,1501
27,"F","Y",16,725.4333,678.4839,0.935280886609424,83,4,"T","ND",0.307228916,0.303614458,1076
27,"F","Y",16,725.4333,678.4839,0.935280886609424,31,10,"C","zEFD",0.232018561,0.232018561,1058
27,"F","Y",16,725.4333,678.4839,0.935280886609424,134,20,"T","ND",0.473684211,0.486215539,1241
27,"F","Y",16,725.4333,678.4839,0.935280886609424,124,5,"C","ND",0.294520548,0.294520548,1380
27,"F","Y",16,725.4333,678.4839,0.935280886609424,144,5,"T","zED",0.294520548,0.294520548,1128
27,"F","Y",16,725.4333,678.4839,0.935280886609424,96,7,"T","zFD",0.360759494,0.360759494,738
27,"F","Y",16,725.4333,678.4839,0.935280886609424,159,8,"C","zED",0.36039604,0.36039604,929
27,"F","Y",16,725.4333,678.4839,0.935280886609424,18,9,"T","zFD",0.431034483,0.320689655,995
27,"F","Y",16,725.4333,678.4839,0.935280886609424,74,20,"C","zFD",0.473684211,0.486215539,740
27,"F","Y",16,725.4333,678.4839,0.935280886609424,54,20,"C","ND",0.473684211,0.486215539,1165
27,"F","Y",16,725.4333,678.4839,0.935280886609424,24,5,"T","zFD",0.294520548,0.294520548,932
27,"F","Y",16,725.4333,678.4839,0.935280886609424,44,5,"T","ND",0.294520548,0.294520548,724
27,"F","Y",16,725.4333,678.4839,0.935280886609424,163,4,"C","ND",0.307228916,0.303614458,772
27,"F","Y",16,725.4333,678.4839,0.935280886609424,160,6,"T","zEFD",0.425,0.425,833
27,"F","Y",16,725.4333,678.4839,0.935280886609424,16,7,"C","zFD",0.360759494,0.360759494,1935
27,"F","Y",16,725.4333,678.4839,0.935280886609424,104,5,"C","zFD",0.294520548,0.294520548,1168
27,"F","Y",16,725.4333,678.4839,0.935280886609424,56,7,"C","ND",0.360759494,0.360759494,800
27,"F","Y",16,725.4333,678.4839,0.935280886609424,76,7,"T","zEFD",0.360759494,0.360759494,1191
27,"F","Y",16,725.4333,678.4839,0.935280886609424,46,19,"C","zEFD",0.470512821,0.497435897,886
27,"F","Y",16,725.4333,678.4839,0.935280886609424,111,10,"T","zEFD",0.232018561,0.232018561,1088
27,"F","Y",16,725.4333,678.4839,0.935280886609424,164,5,"T","zEFD",0.294520548,0.294520548,618
27,"F","Y",16,725.4333,678.4839,0.935280886609424,126,19,"T","zEFD",0.470512821,0.497435897,709
27,"F","Y",16,725.4333,678.4839,0.935280886609424,146,19,"T","zFD",0.470512821,0.497435897,1091
27,"F","Y",16,725.4333,678.4839,0.935280886609424,34,20,"T","zED",0.473684211,0.486215539,601
27,"F","Y",16,725.4333,678.4839,0.935280886609424,143,4,"T","zFD",0.307228916,0.303614458,929
27,"F","Y",16,725.4333,678.4839,0.935280886609424,103,4,"T","zEFD",0.307228916,0.303614458,833
27,"F","Y",16,725.4333,678.4839,0.935280886609424,123,4,"T","zED",0.307228916,0.303614458,766
27,"F","Y",16,725.4333,678.4839,0.935280886609424,11,10,"T","ND",0.232018561,0.232018561,1006
27,"F","Y",16,725.4333,678.4839,0.935280886609424,9,15,"C","ND",0.478571429,0.471428571,724
27,"F","Y",16,725.4333,678.4839,0.935280886609424,51,10,"T","zFD",0.232018561,0.232018561,764
27,"F","Y",16,725.4333,678.4839,0.935280886609424,71,10,"C","zED",0.232018561,0.232018561,1247
27,"F","Y",16,725.4333,678.4839,0.935280886609424,91,10,"C","ND",0.232018561,0.232018561,745
27,"F","Y",16,725.4333,678.4839,0.935280886609424,57,12,"T","zEFD",0.636363636,0.515970516,992
27,"F","Y",16,725.4333,678.4839,0.935280886609424,116,7,"T","zED",0.360759494,0.360759494,1197
27,"F","Y",16,725.4333,678.4839,0.935280886609424,38,9,"T","ND",0.431034483,0.320689655,752
27,"F","Y",16,725.4333,678.4839,0.935280886609424,58,9,"C","zEFD",0.431034483,0.320689655,1178
27,"F","Y",16,725.4333,678.4839,0.935280886609424,78,9,"T","zED",0.431034483,0.320689655,675
27,"F","Y",16,725.4333,678.4839,0.935280886609424,14,20,"T","zEFD",0.473684211,0.486215539,1185
27,"F","Y",16,725.4333,678.4839,0.935280886609424,39,8,"C","zEFD",0.36039604,0.36039604,323
27,"F","Y",16,725.4333,678.4839,0.935280886609424,59,8,"C","zFD",0.36039604,0.36039604,876
27,"F","Y",16,725.4333,678.4839,0.935280886609424,125,16,"C","zFD",0.417227456,0.390309556,895
27,"F","Y",16,725.4333,678.4839,0.935280886609424,145,16,"T","ND",0.417227456,0.390309556,758
27,"F","Y",16,725.4333,678.4839,0.935280886609424,36,7,"C","zED",0.360759494,0.360759494,2028
27,"F","Y",16,725.4333,678.4839,0.935280886609424,17,12,"T","zED",0.636363636,0.515970516,1236
27,"F","Y",16,725.4333,678.4839,0.935280886609424,37,12,"T","ND",0.636363636,0.515970516,811
27,"F","Y",16,725.4333,678.4839,0.935280886609424,6,19,"T","zED",0.470512821,0.497435897,5270
27,"F","Y",16,725.4333,678.4839,0.935280886609424,26,19,"C","ND",0.470512821,0.497435897,777
27,"F","Y",16,725.4333,678.4839,0.935280886609424,101,3,"C","zED",0.282485876,0.300847458,1003
27,"F","Y",16,725.4333,678.4839,0.935280886609424,121,3,"T","zFD",0.282485876,0.300847458,1245
27,"F","Y",16,725.4333,678.4839,0.935280886609424,141,3,"C","ND",0.282485876,0.300847458,853
27,"F","Y",16,725.4333,678.4839,0.935280886609424,161,3,"C","zEFD",0.282485876,0.300847458,755
27,"F","Y",16,725.4333,678.4839,0.935280886609424,23,4,"C","zEFD",0.307228916,0.303614458,820
27,"F","Y",16,725.4333,678.4839,0.935280886609424,43,4,"C","zED",0.307228916,0.303614458,930
27,"F","Y",16,725.4333,678.4839,0.935280886609424,63,4,"C","zFD",0.307228916,0.303614458,529
27,"F","Y",16,725.4333,678.4839,0.935280886609424,147,14,"C","zED",0.565749235,0.565749235,1017
27,"F","Y",16,725.4333,678.4839,0.935280886609424,138,9,"T","zEFD",0.431034483,0.320689655,987
27,"F","Y",16,725.4333,678.4839,0.935280886609424,158,9,"C","zED",0.431034483,0.320689655,666
27,"F","Y",16,725.4333,678.4839,0.935280886609424,29,15,"T","zED",0.478571429,0.471428571,1297
27,"F","Y",16,725.4333,678.4839,0.935280886609424,49,15,"C","zFD",0.478571429,0.471428571,704
27,"F","Y",16,725.4333,678.4839,0.935280886609424,69,15,"T","zEFD",0.478571429,0.471428571,541
27,"F","Y",16,725.4333,678.4839,0.935280886609424,131,10,"C","zFD",0.232018561,0.232018561,967
27,"F","Y",16,725.4333,678.4839,0.935280886609424,20,6,"C","zFD",0.425,0.425,711
27,"F","Y",16,725.4333,678.4839,0.935280886609424,60,6,"T","ND",0.425,0.425,1021
27,"F","Y",16,725.4333,678.4839,0.935280886609424,80,6,"C","zEFD",0.425,0.425,772
27,"F","Y",16,725.4333,678.4839,0.935280886609424,100,6,"T","zFD",0.425,0.425,910
27,"F","Y",16,725.4333,678.4839,0.935280886609424,120,6,"T","zED",0.425,0.425,1078
27,"F","Y",16,725.4333,678.4839,0.935280886609424,140,6,"C","ND",0.425,0.425,721
27,"F","Y",16,725.4333,678.4839,0.935280886609424,85,16,"T","zED",0.417227456,0.390309556,824
27,"F","Y",16,725.4333,678.4839,0.935280886609424,105,16,"T","zEFD",0.417227456,0.390309556,693
27,"F","Y",16,725.4333,678.4839,0.935280886609424,53,1,"C","zFD",0.242682927,0.280487805,887
