"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,146,18,"T","zFD",0.569697,0.555,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,45,19,"C","zEFD",0.4705128,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,65,19,"C","ND",0.4705128,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,85,19,"C","zFD",0.4705128,0,0,0.1825
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,105,19,"T","zED",0.4705128,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,125,19,"T","zEFD",0.4705128,0.8925,0.1075,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,145,19,"T","ND",0.4705128,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,21,20,"T","zED",0.4736842,0.725,0.275,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,41,20,"C","zFD",0.4736842,0.5475,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,61,20,"C","zEFD",0.4736842,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,81,20,"T","ND",0.4736842,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,101,20,"C","zED",0.4736842,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,121,20,"T","zFD",0.4736842,0.15,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,141,20,"T","zEFD",0.4736842,0.865,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,161,20,"C","ND",0.4736842,0.09,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,137,9,"C","zFD",0.4310345,0.4075,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,157,9,"T","ND",0.4310345,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,39,10,"T","ND",0.2320186,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,59,10,"C","zED",0.2320186,0,0.1925,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,34,5,"C","ND",0.2945205,0.6425,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,54,5,"T","zED",0.2945205,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,74,5,"C","zEFD",0.2945205,0,0,0.115
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,94,5,"C","zFD",0.2945205,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,114,5,"T","ND",0.2945205,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,134,5,"C","zED",0.2945205,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,154,5,"T","zEFD",0.2945205,0.865,0,0.135
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,16,6,"T","zFD",0.425,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,56,6,"C","zEFD",0.425,0,0,0.235
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,76,6,"C","zED",0.425,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,96,6,"C","zFD",0.425,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,116,6,"T","ND",0.425,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,136,6,"T","zEFD",0.425,0.585,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,156,6,"T","zED",0.425,0.7125,0.2875,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,10,7,"T","ND",0.3607595,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,30,7,"T","zFD",0.3607595,0.96,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,50,7,"T","zED",0.3607595,0.31,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,70,7,"T","zEFD",0.3607595,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,90,7,"C","ND",0.3607595,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,110,7,"C","zFD",0.3607595,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,130,7,"C","zED",0.3607595,0,0.165,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,150,7,"C","zEFD",0.3607595,0.2925,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,12,8,"T","zFD",0.360396,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,32,8,"C","ND",0.360396,0.3325,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,52,8,"C","zED",0.360396,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,72,8,"T","zEFD",0.360396,0.1275,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,92,8,"C","zFD",0.360396,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,112,8,"T","ND",0.360396,0.88,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,132,8,"T","zED",0.360396,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,152,8,"C","zEFD",0.360396,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,17,9,"C","zED",0.4310345,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,37,9,"T","zEFD",0.4310345,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,57,9,"T","zFD",0.4310345,0.3575,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,77,9,"C","ND",0.4310345,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,97,9,"T","zED",0.4310345,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,117,9,"C","zEFD",0.4310345,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,100,15,"C","zFD",0.4785714,0,0,0.425
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,120,15,"T","ND",0.4785714,0.69,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,140,15,"T","zED",0.4785714,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,160,15,"C","zEFD",0.4785714,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,9,16,"T","zFD",0.4172275,0.85,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,29,16,"T","ND",0.4172275,0.1075,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,49,16,"T","zEFD",0.4172275,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,69,16,"C","zED",0.4172275,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,89,16,"C","zFD",0.4172275,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,109,16,"C","ND",0.4172275,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,129,16,"C","zEFD",0.4172275,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,149,16,"T","zED",0.4172275,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,15,1,"T","zED",0.2426829,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,35,1,"C","ND",0.2426829,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,55,1,"T","zFD",0.2426829,0.4225,0,0.345
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,75,1,"T","zEFD",0.2426829,0.6675,0,0.3325
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,95,1,"C","zED",0.2426829,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,115,1,"T","ND",0.2426829,0.5325,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,135,1,"C","zFD",0.2426829,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,155,1,"C","zEFD",0.2426829,0,0.155,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,13,2,"T","zFD",0.3805195,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,33,2,"C","zEFD",0.3805195,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,53,2,"T","zED",0.3805195,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,73,2,"T","ND",0.3805195,0.685,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,93,2,"C","zFD",0.3805195,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,113,2,"T","zEFD",0.3805195,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,133,2,"C","zED",0.3805195,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,153,2,"C","ND",0.3805195,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,8,3,"T","zED",0.2824859,0,1,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,28,3,"C","zFD",0.2824859,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,48,3,"T","ND",0.2824859,0.7375,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,68,3,"T","zEFD",0.2824859,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,88,3,"C","zED",0.2824859,0,0.085,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,108,3,"T","zFD",0.2824859,0.74,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,128,3,"C","ND",0.2824859,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,148,3,"C","zEFD",0.2824859,0,0,0.125
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,7,4,"C","zEFD",0.3072289,0,0,0.9225
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,27,4,"C","ND",0.3072289,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,47,4,"C","zED",0.3072289,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,67,4,"T","zFD",0.3072289,0.135,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,87,4,"T","zEFD",0.3072289,0.92,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,80,15,"T","zEFD",0.4785714,0.4325,0.5675,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,138,11,"C","zFD",0.4621849,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,158,11,"T","ND",0.4621849,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,11,12,"T","zFD",0.6363636,0.4775,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,79,10,"C","zFD",0.2320186,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,99,10,"T","zEFD",0.2320186,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,119,10,"C","ND",0.2320186,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,139,10,"T","zED",0.2320186,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,159,10,"T","zFD",0.2320186,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,38,11,"C","zED",0.4621849,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,58,11,"T","zFD",0.4621849,0.79,0,0.21
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,78,11,"C","ND",0.4621849,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,98,11,"C","zEFD",0.4621849,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,118,11,"T","zED",0.4621849,0.9825,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,122,13,"T","ND",0.5293296,0.995,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,142,13,"T","zED",0.5293296,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,162,13,"C","zEFD",0.5293296,0.6725,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,31,12,"T","ND",0.6363636,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,51,12,"T","zEFD",0.6363636,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,71,12,"T","zED",0.6363636,0.595,0.405,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,111,12,"C","ND",0.6363636,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,131,12,"C","zEFD",0.6363636,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,151,12,"C","zED",0.6363636,0.01,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,22,13,"C","zFD",0.5293296,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,42,13,"C","ND",0.5293296,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,62,13,"C","zED",0.5293296,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,82,13,"T","zEFD",0.5293296,0.8625,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,63,14,"C","zED",0.5657492,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,83,14,"C","ND",0.5657492,0,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,103,14,"T","zFD",0.5657492,0.945,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,43,14,"C","zEFD",0.5657492,0,0.455,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,143,14,"T","zED",0.5657492,0.0325,0.9475,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,163,14,"T","ND",0.5657492,0.4225,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,20,15,"T","zFD",0.4785714,0.6925,0,0.3075
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,123,14,"T","zEFD",0.5657492,1,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,60,15,"C","zED",0.4785714,0.6675,0,0
1018,"F","zO",16,1026.198,939.6196,0.915631876109679,40,15,"C","ND",0.4785714,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,56,1,"C","zED",0.2426829,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,76,1,"C","ND",0.2426829,0.1075,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,36,1,"T","zFD",0.2426829,0.7875,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,16,1,"C","zEFD",0.2426829,0,0.4525,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,49,6,"T","zED",0.425,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,69,6,"T","zFD",0.425,0.5675,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,89,6,"C","zEFD",0.425,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,96,1,"T","zEFD",0.2426829,0.2975,0,0.1425
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,116,1,"C","zFD",0.2426829,0.0025,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,136,1,"T","zED",0.2426829,0.7175,0.2825,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,156,1,"T","ND",0.2426829,0.875,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,19,2,"C","zEFD",0.3805195,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,39,2,"T","ND",0.3805195,0.6175,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,59,2,"T","zED",0.3805195,0.82,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,79,2,"C","zFD",0.3805195,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,99,2,"T","zEFD",0.3805195,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,119,2,"C","ND",0.3805195,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,139,2,"C","zED",0.3805195,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,159,2,"T","zFD",0.3805195,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,8,3,"C","zEFD",0.2824859,0,0,0.28
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,28,3,"C","ND",0.2824859,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,48,3,"T","zFD",0.2824859,0.2175,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,68,3,"C","zED",0.2824859,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,88,3,"T","zEFD",0.2824859,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,108,3,"T","ND",0.2824859,0.1775,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,128,3,"C","zFD",0.2824859,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,148,3,"T","zED",0.2824859,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,6,4,"C","ND",0.3072289,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,26,4,"T","zFD",0.3072289,0.445,0,0.0675
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,46,4,"T","zED",0.3072289,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,66,4,"T","zEFD",0.3072289,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,86,4,"T","ND",0.3072289,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,106,4,"C","zFD",0.3072289,0,0,0.01
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,126,4,"C","zED",0.3072289,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,5,5,"T","zEFD",0.2945205,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,25,5,"T","zED",0.2945205,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,45,5,"C","ND",0.2945205,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,65,5,"C","zFD",0.2945205,0.08,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,85,5,"C","zEFD",0.2945205,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,105,5,"C","zED",0.2945205,0.3025,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,125,5,"T","ND",0.2945205,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,145,5,"T","zFD",0.2945205,0.115,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,9,6,"T","zEFD",0.425,0.61,0,0.0825
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,29,6,"C","ND",0.425,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,117,11,"T","ND",0.4621849,0.685,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,137,11,"C","zFD",0.4621849,0.305,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,157,11,"C","zEFD",0.4621849,0.24,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,12,12,"T","zFD",0.6363636,0,0,0.8225
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,32,12,"C","zEFD",0.6363636,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,72,12,"C","zED",0.6363636,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,92,12,"C","zFD",0.6363636,0,0,0.34
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,112,12,"T","zEFD",0.6363636,0.635,0.2825,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,132,12,"T","ND",0.6363636,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,14,13,"C","zED",0.5293296,0.83,0.17,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,34,13,"C","ND",0.5293296,0.6175,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,74,13,"T","zEFD",0.5293296,0.6325,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,94,13,"T","zED",0.5293296,0.3875,0.5375,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,114,13,"T","ND",0.5293296,0.7525,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,134,13,"C","zFD",0.5293296,0,0,0.39
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,154,13,"C","zEFD",0.5293296,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,22,14,"C","zED",0.5657492,0,0.885,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,42,14,"C","ND",0.5657492,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,62,14,"T","zFD",0.5657492,0,0,0.695
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,82,14,"C","zEFD",0.5657492,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,122,14,"T","ND",0.5657492,0.3275,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,142,14,"C","zFD",0.5657492,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,162,14,"T","zEFD",0.5657492,0.72,0.21,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,20,15,"C","zEFD",0.4785714,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,40,15,"T","zFD",0.4785714,0.7475,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,60,15,"C","zED",0.4785714,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,80,15,"T","ND",0.4785714,0.2675,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,100,15,"T","zEFD",0.4785714,0.335,0,0.295
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,120,15,"C","zFD",0.4785714,0,0,0.1625
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,140,15,"T","zED",0.4785714,0.7,0.3,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,160,15,"C","ND",0.4785714,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,24,16,"T","ND",0.4172275,0.3825,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,44,16,"C","zFD",0.4172275,0,0,0.1925
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,64,16,"T","zEFD",0.4172275,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,84,16,"T","zED",0.4172275,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,104,16,"C","ND",0.4172275,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,124,16,"T","zFD",0.4172275,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,164,16,"C","zED",0.4172275,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,21,17,"T","zEFD",0.3415179,0,0,0.38
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,41,17,"T","zFD",0.3415179,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,61,17,"C","zED",0.3415179,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,81,17,"C","ND",0.3415179,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,101,17,"C","zEFD",0.3415179,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,121,17,"C","zFD",0.3415179,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,141,17,"T","zED",0.3415179,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,161,17,"T","ND",0.3415179,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,7,18,"C","zED",0.569697,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,27,18,"C","zFD",0.569697,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,47,18,"C","ND",0.569697,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,67,18,"C","zEFD",0.569697,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,87,18,"T","zED",0.569697,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,107,18,"T","zFD",0.569697,0.5375,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,127,18,"T","ND",0.569697,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,147,18,"T","zEFD",0.569697,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,23,19,"T","zFD",0.4705128,0,0,0.01
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,43,19,"T","zEFD",0.4705128,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,63,19,"T","ND",0.4705128,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,83,19,"C","zED",0.4705128,0.19,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,103,19,"C","zFD",0.4705128,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,123,19,"C","zEFD",0.4705128,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,143,19,"C","ND",0.4705128,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,163,19,"T","zED",0.4705128,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,15,20,"T","zFD",0.4736842,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,35,20,"T","ND",0.4736842,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,55,20,"C","zED",0.4736842,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,75,20,"C","zEFD",0.4736842,0,0,0.1975
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,95,20,"C","zFD",0.4736842,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,115,20,"C","ND",0.4736842,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,135,20,"T","zED",0.4736842,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,155,20,"T","zEFD",0.4736842,0.925,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,58,10,"T","zEFD",0.2320186,1,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,78,10,"C","ND",0.2320186,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,98,10,"C","zED",0.2320186,0.025,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,118,10,"T","zFD",0.2320186,0.685,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,138,10,"C","zEFD",0.2320186,0,0.3225,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,158,10,"T","ND",0.2320186,0.675,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,17,11,"T","zED",0.4621849,0,0.28,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,37,11,"C","ND",0.4621849,0.3925,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,57,11,"T","zFD",0.4621849,0.855,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,77,11,"T","zEFD",0.4621849,0.21,0,0.4325
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,97,11,"C","zED",0.4621849,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,10,8,"C","zED",0.360396,0,0,0
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,30,8,"T","zFD",0.360396,0.695,0,0.005
1019,"F","zO",13,783.1413,811.2043,1.03583389102324,50,8,"T","zEFD",0.360396,0.9875,0,0
